date,"FinBERT_Score (-1, 1)",Article_Count
2021-06-15,0.0072424575065573055,15
2021-06-16,0.27275553480204606,9
2021-06-17,0.30487047327915207,16
2021-06-18,0.09547215735074133,8
2021-06-19,0.8185803862288594,1
2021-06-20,0.05627559032291174,4
2021-06-21,0.20627406023612077,11
2021-06-22,0.14295745454728603,7
2021-06-23,0.38429122494364326,11
2021-06-24,0.19866976870054548,11
2021-06-25,0.15939678722882972,17
2021-06-26,-0.037927777389995754,8
2021-06-27,0.11965724887947242,3
2021-06-28,0.33304041118740485,27
2021-06-29,0.06746450699865818,10
2021-06-30,0.0792191427370364,11
2021-07-01,0.2952638614922762,10
2021-07-02,0.15546739427372813,8
2021-07-03,0.05753686232492328,6
2021-07-04,0.1899242689833045,1
2021-07-05,0.01523193142687281,6
2021-07-06,0.07084261230193079,20
2021-07-07,0.16171034923396432,26
2021-07-08,0.18413772981148213,20
2021-07-09,0.11292254133149981,10
2021-07-10,0.09642449114471674,2
2021-07-11,-0.25046842359006405,1
2021-07-12,0.06663047757959276,33
2021-07-13,0.24169847405691808,37
2021-07-14,0.3159366625318812,22
2021-07-15,0.23636193653302534,14
2021-07-16,0.4493921468260162,33
2021-07-17,0.3239056165330112,4
2021-07-18,0.1929389222059399,4
2021-07-19,0.3407690995372832,2
2021-07-20,0.07592308311723173,26
2021-07-21,0.2496729628404691,63
2021-07-22,0.11081890967291068,17
2021-07-23,0.26853205643307704,13
2021-07-24,0.15624929126352072,3
2021-07-25,-3.44826839864254e-05,2
2021-07-26,0.07128746197982268,11
2021-07-27,0.10197455054149032,15
2021-07-28,0.20024462100118398,10
2021-07-29,0.06511973173302762,17
2021-07-30,0.1454059223178774,8
2021-07-31,0.2490336401388049,4
2021-08-01,0.06594568770378828,3
2021-08-02,0.17183201564475895,10
2021-08-03,0.010423016423980394,9
2021-08-04,0.1995115608908236,10
2021-08-05,0.3077695159590803,8
2021-08-06,0.0473893843125552,10
2021-08-07,0.303414201097829,7
2021-08-08,0.2549426616169512,4
2021-08-09,0.31210977634923026,11
2021-08-10,0.014247888699173927,6
2021-08-11,0.21263021614183397,17
2021-08-12,0.22273485705954954,24
2021-08-13,0.32327516867141975,19
2021-08-14,0.03815818950533867,2
2021-08-15,0.11249309638515115,10
2021-08-16,0.01658932552399004,17
2021-08-17,-0.06419863132759929,5
2021-08-18,0.11294809861906938,7
2021-08-19,0.24294173584452697,7
2021-08-20,0.10663510921100776,9
2021-08-21,-0.051860528687636055,3
2021-08-22,-0.14972827769815922,4
2021-08-23,0.31039429679512975,5
2021-08-24,-0.07388840010389686,10
2021-08-25,-0.08505452796816826,15
2021-08-26,0.009259274054784328,16
2021-08-27,-0.06500847315923734,11
2021-08-28,-0.07729232031852007,4
2021-08-29,-0.2745559513568878,2
2021-08-30,-0.008782885545356707,11
2021-08-31,0.3556984546594322,11
2021-09-01,0.24874174579357108,12
2021-09-02,0.15631618474920592,12
2021-09-03,0.5531724165193737,6
2021-09-04,0.5434023663401604,1
2021-09-05,-0.19619647475580373,3
2021-09-06,0.2024096760100552,7
2021-09-07,0.078096654266119,4
2021-09-08,0.29118423350155354,19
2021-09-09,0.2563434686822196,15
2021-09-10,0.1676414108036884,14
2021-09-11,-0.008973203909893831,3
2021-09-12,-0.06455794628709555,4
2021-09-13,0.20456534329180917,12
2021-09-14,0.24328123161103576,8
2021-09-15,0.15374611564911903,10
2021-09-16,0.5193566232919693,7
2021-09-17,0.09759617747738958,25
2021-09-18,0.16293739317916334,8
2021-09-19,0.2869704617187381,2
2021-09-20,0.08667586425629754,12
2021-09-21,0.10645409560917567,12
2021-09-22,0.16128677067657313,9
2021-09-23,0.08202889299189503,11
2021-09-24,0.33298999206586316,11
2021-09-25,0.05590450235952934,3
2021-09-26,0.02126218192279339,1
2021-09-27,0.3408053160778114,7
2021-09-28,0.3776578591550114,27
2021-09-29,0.1653134359512478,8
2021-09-30,0.35977770551107824,12
2021-10-01,0.3354512092967828,3
2021-10-02,0.7204447551630437,2
2021-10-03,0.020093008875846863,1
2021-10-04,-0.1365347232494969,16
2021-10-05,0.10994261095765978,8
2021-10-06,0.35812733317207956,9
2021-10-07,0.40119211602335175,15
2021-10-08,0.11125219473615289,8
2021-10-09,0.3151285784939925,3
2021-10-10,-0.2738788044080138,2
2021-10-11,-0.13481633157397693,13
2021-10-12,0.009454132650386204,22
2021-10-13,-0.1372191996103333,31
2021-10-14,-0.006863126065582037,24
2021-10-15,-0.07317437352612614,10
2021-10-16,0.22551714442670345,4
2021-10-17,0.07575891291101773,6
2021-10-18,0.0923590509753142,7
2021-10-19,0.049590561454269017,11
2021-10-20,0.2988204048579615,33
2021-10-21,0.15100360396318138,20
2021-10-22,0.033865609349539645,13
2021-10-23,0.042216176399961114,4
2021-10-24,0.007162824273109436,1
2021-10-25,0.8428538930602372,1
2021-10-26,0.5710189506903084,36
2021-10-27,0.4603591950757331,19
2021-10-28,0.23777800674239793,6
2021-10-29,0.02951626982539892,5
2021-10-30,0.30449630809016526,4
2021-10-31,-0.10390993083516757,3
2021-11-01,0.047387825325131416,4
2021-11-02,0.29776200867490843,8
2021-11-03,0.10983278655580112,7
2021-11-04,-0.3784728292375803,25
2021-11-05,-0.4790452545043081,20
2021-11-06,-0.3398512559942901,2
2021-11-08,-0.07056713971542194,16
2021-11-09,-0.22628551234745167,22
2021-11-10,0.007521473220549524,16
2021-11-11,0.13319445613094352,11
2021-11-12,0.065292838960886,4
2021-11-13,0.481608363147825,5
2021-11-14,0.10395969760914643,6
2021-11-15,0.36103235092014074,5
2021-11-16,0.19729241589084268,12
2021-11-17,0.06544062034472038,19
2021-11-18,0.12236961220729757,22
2021-11-19,0.16966546480269992,17
2021-11-20,0.17347495281137526,4
2021-11-21,0.08444359991699457,4
2021-11-22,0.19607183781380838,13
2021-11-23,0.19851877386955655,17
2021-11-24,-0.02135073798506156,23
2021-11-25,0.19462549278978258,16
2021-11-26,0.02226249221712351,10
2021-11-27,0.2532474545761943,5
2021-11-28,0.16042969482285635,7
2021-11-29,-0.19493866222910583,6
2021-11-30,-0.097998248723646,12
2021-12-01,0.40603105616397583,13
2021-12-02,0.18330318331718445,10
2021-12-03,0.13670675257841747,15
2021-12-04,-0.13223773427307606,1
2021-12-05,-0.08432469107210636,5
2021-12-06,0.08358007844071835,16
2021-12-07,-0.11449055367459854,15
2021-12-08,0.15285508781671525,10
2021-12-09,0.48369803112000226,10
2021-12-10,0.26610202053561804,10
2021-12-11,0.01241602934896946,2
2021-12-12,0.04915942127505938,3
2021-12-13,0.3776918728318479,9
2021-12-14,-0.0679791418214639,15
2021-12-15,-0.5082897982404878,24
2021-12-16,0.341529692367961,15
2021-12-17,0.14340700348839164,19
2021-12-18,0.252235038826863,6
2021-12-19,-0.0034120467801888785,3
2021-12-20,0.024979059305042028,10
2021-12-21,0.2482157030608505,8
2021-12-22,0.21439182211179286,4
2021-12-23,-0.02449604993065198,6
2021-12-24,0.026228565722703934,3
2021-12-25,0.01348210871219635,1
2021-12-27,0.19485033644984165,9
2021-12-28,0.2894222382456064,3
2021-12-29,0.24670913241182765,3
2021-12-30,-0.17507287338376046,5
2021-12-31,-0.35643337632063776,8
2022-01-01,-0.7069241202552803,16
2022-01-02,-0.3806497297820545,31
2022-01-03,-0.39090323431919966,63
2022-01-04,-0.20723542255054936,117
2022-01-05,0.0968132904331599,35
2022-01-06,-0.052005576686217234,13
2022-01-07,-0.11947118770331144,8
2022-01-08,-0.28354801854584366,4
2022-01-09,-0.020007553199927013,3
2022-01-10,0.26423331955447793,4
2022-01-11,0.2937762251123786,5
2022-01-12,0.12829617131501436,10
2022-01-13,0.09038096144795418,5
2022-01-14,0.23419218119233848,5
2022-01-15,-0.18609430349897593,8
2022-01-16,-0.19481933861970901,2
2022-01-17,0.06916621058126507,46
2022-01-18,-0.44707230514431573,83
2022-01-19,-0.1872535944321608,83
2022-01-20,0.2754422328925054,19
2022-01-21,0.20791534330839148,13
2022-01-22,0.11729492072481662,8
2022-01-23,-0.01887458236888051,4
2022-01-24,-0.015084162075072526,10
2022-01-25,0.2675324816788946,28
2022-01-26,0.07400390083956368,17
2022-01-27,0.10056393441597097,19
2022-01-28,0.3399801406043547,27
2022-01-29,0.38714331698914367,9
2022-01-30,0.060271502705290914,4
2022-01-31,0.28067961973138156,10
2022-02-01,0.22506469627842307,17
2022-02-02,0.12424214219208807,8
2022-02-03,0.08236621581017971,20
2022-02-04,-0.08568532567005605,8
2022-02-05,0.07498911706109841,3
2022-02-06,-0.13572067744098604,4
2022-02-07,0.0880765231559053,16
2022-02-08,0.2583538349052625,14
2022-02-09,0.2684570544470961,13
2022-02-10,0.11906718079828554,9
2022-02-11,0.4284036409109831,5
2022-02-12,-0.13147293422371148,5
2022-02-13,0.01693103089928627,1
2022-02-14,-0.18537414329254936,29
2022-02-15,0.14892986302192396,13
2022-02-16,0.16848569423226373,14
2022-02-17,-0.021664359945465218,11
2022-02-18,-0.18958807988092302,15
2022-02-19,-0.7317022699862719,1
2022-02-20,0.034953610971570015,1
2022-02-21,0.07398304180242121,4
2022-02-22,0.23214748210739344,12
2022-02-23,0.36644205580731587,14
2022-02-24,0.33140694769099355,4
2022-02-25,0.0652086081681773,8
2022-02-26,0.2250701365992427,3
2022-02-27,0.03834233991801739,1
2022-02-28,0.26255662785843015,14
2022-03-01,0.23626766077553232,15
2022-03-02,0.22476828813722188,11
2022-03-03,0.24206582264435528,38
2022-03-04,-0.05744238088236136,17
2022-03-05,-0.3510284643620253,5
2022-03-07,0.10759496375579726,11
2022-03-08,0.06536842207424343,4
2022-03-09,0.09921549741799633,15
2022-03-10,0.14612267147749664,5
2022-03-11,0.37051997929811475,5
2022-03-12,0.06822632625699043,1
2022-03-13,0.03329592291265726,2
2022-03-14,0.07329710231473048,6
2022-03-15,0.1785709224641323,11
2022-03-16,0.28631622923295136,23
2022-03-17,0.05802847169847651,11
2022-03-18,0.041638311676003716,11
2022-03-19,-0.1557701313868165,2
2022-03-20,0.04328998364508152,2
2022-03-21,0.2626426089361,24
2022-03-22,0.11627721406805974,13
2022-03-23,0.31364035457372663,10
2022-03-24,0.11789550073444843,7
2022-03-25,0.2198545382513354,6
2022-03-26,0.4739304203540087,2
2022-03-27,0.007337544346228242,4
2022-03-28,-0.11074179112911224,5
2022-03-29,-0.18331258095956096,24
2022-03-30,-0.12811059527018148,23
2022-03-31,-0.20402035002525037,13
2022-04-01,0.44417703710496426,2
2022-04-02,-0.2406711430909733,6
2022-04-03,-0.1366760934303914,7
2022-04-04,0.06922212063979644,13
2022-04-05,-0.09502776236169869,9
2022-04-06,-0.012515011657443311,9
2022-04-07,0.038523754104971886,6
2022-04-08,0.15318620537540742,7
2022-04-09,-0.011694832239300013,4
2022-04-10,0.24321693057815233,6
2022-04-11,0.09499359969049692,7
2022-04-12,0.12595737781375646,5
2022-04-13,0.021236981434578247,11
2022-04-14,0.2815697571883599,12
2022-04-15,0.1362412932794541,8
2022-04-16,0.10903033715757457,11
2022-04-17,-0.0034052804112434387,1
2022-04-18,0.36126457582423954,38
2022-04-19,0.27999455566433346,22
2022-04-20,-0.3110566122767826,30
2022-04-21,-0.3887368465143749,34
2022-04-22,-0.4207066885040452,42
2022-04-23,-0.22618984050032767,11
2022-04-24,0.07270372360944748,5
2022-04-25,-0.03605956395363642,18
2022-04-26,-0.32173717713781763,7
2022-04-27,-0.02899040499081214,9
2022-04-28,-0.10263162308062117,6
2022-04-29,-0.284343147999607,8
2022-04-30,-0.2662937631830573,4
2022-05-01,0.006826754659414291,2
2022-05-02,0.3977855483070016,5
2022-05-03,0.17050839960575104,4
2022-05-04,0.21409445686731488,8
2022-05-05,0.2427968598135254,17
2022-05-06,0.07003593143935387,13
2022-05-07,0.38455970119684935,2
2022-05-08,0.012125298380851746,2
2022-05-09,0.2799635117740503,14
2022-05-10,0.08262548241764307,5
2022-05-11,-0.13168702519033104,12
2022-05-12,0.09751698554803928,15
2022-05-13,0.15333654824644327,7
2022-05-14,-0.05961160268634558,2
2022-05-16,0.2817211919464171,27
2022-05-17,0.1858241027553699,28
2022-05-18,0.3149457290082386,19
2022-05-19,0.16140273860655724,20
2022-05-20,0.13927097618579865,6
2022-05-21,0.16026809997856617,3
2022-05-22,-0.3269159628544003,4
2022-05-23,0.2742542279884219,11
2022-05-24,-0.03251964853455623,15
2022-05-25,0.04580943414475769,8
2022-05-26,0.1277558416237726,17
2022-05-27,-0.14485947621454084,14
2022-05-28,-0.4214207854432364,6
2022-05-29,-0.6253966819494963,1
2022-05-30,-0.40344104878604414,5
2022-05-31,0.27250095903097343,12
2022-06-01,0.15594542673271564,9
2022-06-02,0.09368003571095566,18
2022-06-03,0.2276874217537365,14
2022-06-04,-0.46209864057600497,5
2022-06-05,0.49704935122281313,1
2022-06-06,0.10555404905850689,6
2022-06-07,0.0617880887085838,14
2022-06-08,0.02970971685967275,7
2022-06-09,-0.2002257083853086,3
2022-06-10,-0.029142883968436055,9
2022-06-12,-0.0014079762622714043,4
2022-06-13,0.25503359956201166,4
2022-06-14,0.25914452937789834,13
2022-06-15,0.20255191531032324,13
2022-06-16,-0.27910325915685724,14
2022-06-17,0.030311127775348723,24
2022-06-18,-0.2830617984135946,15
2022-06-19,-0.17473367601633072,4
2022-06-20,-0.21799544256646186,8
2022-06-21,0.05520952361014982,6
2022-06-22,0.07952322733278076,6
2022-06-23,-0.06670845479571394,21
2022-06-24,0.5449219878452519,6
2022-06-25,0.10833830758929253,3
2022-06-26,0.21667618371014083,7
2022-06-27,-0.16493253110508835,7
2022-06-28,0.3683675858968248,12
2022-06-29,0.09988321829587221,6
2022-06-30,0.14589657001197337,15
2022-07-01,-0.0816165842115879,7
2022-07-02,0.21076014865603712,9
2022-07-03,-0.1169105960199466,13
2022-07-04,0.027521734513963263,12
2022-07-05,0.10951717651914805,8
2022-07-06,0.09458988253027201,2
2022-07-07,0.13721798826009035,2
2022-07-08,0.08822386641986668,8
2022-07-09,0.03670204430818558,1
2022-07-10,0.10940470080822706,6
2022-07-11,-0.450792888024201,6
2022-07-12,0.024342089865563646,18
2022-07-13,0.07740161868019237,9
2022-07-14,0.36575098142314416,13
2022-07-15,-0.031099865213036537,11
2022-07-16,0.04653414680312077,3
2022-07-17,0.012645710570116838,3
2022-07-18,0.29530668817460537,14
2022-07-19,0.4783417936837809,11
2022-07-20,0.10952667004483588,17
2022-07-21,-0.17627233655794577,17
2022-07-22,-0.5869264701541397,64
2022-07-23,-0.7987321084365249,3
2022-07-24,-0.44335981815432507,6
2022-07-25,-0.053849138648194426,17
2022-07-26,0.07392198080196977,24
2022-07-27,0.15796803212564053,29
2022-07-28,0.01654509381790246,14
2022-07-29,-0.034715291910937855,14
2022-07-30,0.00857332767918706,4
2022-07-31,-0.03889072525568984,11
2022-08-01,0.04061847894142071,6
2022-08-02,-0.07544071872585587,14
2022-08-03,0.2657911979061152,14
2022-08-04,0.20285911040587556,9
2022-08-05,-0.058171986868338924,7
2022-08-06,-0.2969032072772582,3
2022-08-07,0.08248984254896641,1
2022-08-08,0.13828812619405134,7
2022-08-09,0.04340039688924497,11
2022-08-10,0.20006366594073674,12
2022-08-11,-0.09998330736861509,17
2022-08-12,-0.20979175317500318,7
2022-08-14,-0.37202948424965143,2
2022-08-15,0.05719327121706946,14
2022-08-16,-0.09671164376454221,9
2022-08-17,0.08737960577543293,14
2022-08-18,-0.3099490770449241,15
2022-08-19,0.12521500512957573,2
2022-08-21,0.12361244950443506,1
2022-08-22,-0.08860627034058173,12
2022-08-23,-0.10970279993489385,6
2022-08-24,0.10761450361460448,10
2022-08-25,0.23395786276087166,10
2022-08-26,0.08249538756596546,6
2022-08-27,-0.27184116281569004,4
2022-08-28,0.10781081626191735,2
2022-08-29,-0.03347389157861471,5
2022-08-30,0.010875661973841488,8
2022-08-31,0.25327769536525013,10
2022-09-01,0.37681993733470637,6
2022-09-02,0.05559106823056936,6
2022-09-03,0.117647290462628,4
2022-09-04,0.17565142875537276,2
2022-09-05,0.2149784437691172,3
2022-09-06,0.15287501957001431,14
2022-09-07,-0.023003251461142845,11
2022-09-08,-0.06123769573648186,17
2022-09-09,0.11296918163342136,14
2022-09-10,0.41882382463663814,5
2022-09-11,-0.006146097555756569,1
2022-09-12,0.14775138441473246,8
2022-09-13,0.07714908764782277,11
2022-09-14,-0.3892649422184779,13
2022-09-15,0.055302444168112495,11
2022-09-16,0.03958820031645397,12
2022-09-17,0.7048618208616972,5
2022-09-18,0.061438601153592266,3
2022-09-19,-0.04729470827927192,9
2022-09-20,0.11565212940331548,8
2022-09-21,-0.10765921320258216,11
2022-09-22,0.04068386535315464,12
2022-09-23,0.195133431465365,8
2022-09-24,0.43373723048716784,3
2022-09-25,0.09519470032925408,3
2022-09-26,0.23628577248503765,3
2022-09-27,0.11531563202983566,14
2022-09-28,0.1366111825045664,32
2022-09-29,0.15309614337121064,13
2022-09-30,0.021693615755066276,20
2022-10-01,0.14925869200378655,5
2022-10-02,-0.3123572012409568,4
2022-10-03,-0.13426574432690228,14
2022-10-04,-0.20225285665275386,26
2022-10-05,-0.1456589641268639,17
2022-10-06,0.26496034308981437,26
2022-10-07,0.06346919403877109,20
2022-10-08,-0.04424013818303744,3
2022-10-09,0.05681562745435671,11
2022-10-10,0.09033022628032736,14
2022-10-11,0.16801090785660422,13
2022-10-12,-0.009632409589054683,12
2022-10-13,0.23853715143811244,13
2022-10-14,-0.07450046297162771,3
2022-10-15,0.2140143442278107,6
2022-10-16,0.17216796497814357,4
2022-10-17,0.23522684620693327,25
2022-10-18,0.02633760288796004,17
2022-10-19,-0.008386780915316194,8
2022-10-20,0.013787464611232281,20
2022-10-21,-0.21839384342144644,35
2022-10-22,0.2006227970123291,2
2022-10-23,-0.05068565416149795,2
2022-10-24,0.39231255153814953,9
2022-10-25,-0.00486765056848526,8
2022-10-26,-0.02593657304532826,4
2022-10-27,0.23919960705097765,8
2022-10-28,0.37016670921674144,13
2022-10-29,0.471632469817996,5
2022-10-30,-0.1090654619038105,3
2022-10-31,0.09019453381188214,8
2022-11-01,0.22262134812772275,5
2022-11-02,-0.3286803159146355,13
2022-11-03,0.018157773784228733,7
2022-11-04,0.25032656779512763,4
2022-11-06,0.2749359778439005,3
2022-11-07,0.059573029556001224,6
2022-11-08,0.24948884937912225,5
2022-11-09,0.5142810204997659,1
2022-11-10,-0.1955995475873351,3
2022-11-11,0.08514202510317166,3
2022-11-12,0.8331293500959873,1
2022-11-13,-0.17460950324311852,4
2022-11-14,-0.12191588028023641,3
2022-11-15,0.30337833845987916,13
2022-11-16,0.10205419164978796,9
2022-11-17,0.15767066096886992,10
2022-11-18,0.231076725344691,9
2022-11-19,0.39203952966878813,3
2022-11-20,0.34277427662163973,2
2022-11-21,-0.2929585349435608,3
2022-11-22,0.012174129486083984,4
2022-11-23,0.2205152646638453,6
2022-11-24,-0.006064756773412228,2
2022-11-25,0.08160058005402486,6
2022-11-26,0.11029970273375511,3
2022-11-27,-0.18964744862169028,5
2022-11-28,0.14156142193824053,5
2022-11-29,-0.004700634473313888,12
2022-11-30,0.13474193955771624,10
2022-12-01,-0.04568754881620407,16
2022-12-02,0.17731256817933172,8
2022-12-03,-0.2583647621795535,3
2022-12-04,0.014807995408773422,1
2022-12-05,0.10273264871910215,25
2022-12-06,0.13502158184668847,7
2022-12-07,0.17287571635097265,9
2022-12-08,0.1801726996898651,10
2022-12-09,0.11447875279312332,18
2022-12-10,-0.24051960123082003,3
2022-12-11,-0.3044662354514003,2
2022-12-12,-0.10355341285467148,5
2022-12-13,0.2895710394821233,9
2022-12-14,0.3357362684328109,12
2022-12-15,0.1797472704719338,18
2022-12-16,0.017668553131322064,15
2022-12-17,-0.013760579882987909,7
2022-12-18,-0.2643050553277135,5
2022-12-19,0.045664409175515175,11
2022-12-20,-0.027739645447582006,4
2022-12-21,-0.15020143426954746,5
2022-12-22,0.10996158607304096,11
2022-12-23,0.10907354312283653,7
2022-12-24,-0.13235600013285875,2
2022-12-25,-0.1924968088666598,12
2022-12-26,0.013893956008056799,3
2022-12-27,0.5598311126232147,6
2022-12-28,0.00046447571367025375,3
2022-12-29,-0.5207271426916122,2
2022-12-30,-0.5868257667558888,6
2022-12-31,0.24359743809327483,4
2023-01-01,-0.32586176111362875,4
2023-01-02,-0.03279237610033967,11
2023-01-03,-0.1533377305330599,17
2023-01-04,-0.1216268561159571,9
2023-01-05,0.0972163762995287,19
2023-01-06,0.16493764667150876,12
2023-01-07,-0.17173045811553797,3
2023-01-08,-0.36942225974053144,4
2023-01-09,0.09877442869429405,13
2023-01-10,0.07885424979031086,3
2023-01-11,0.39336314611136913,6
2023-01-12,0.4505621853417584,7
2023-01-13,0.27672303813908783,7
2023-01-14,0.23831077432259917,1
2023-01-15,-0.1746302954852581,2
2023-01-16,0.03581776423379779,4
2023-01-17,0.07123787359644969,6
2023-01-18,0.16475684449753977,11
2023-01-19,0.3021133248694241,4
2023-01-20,0.03629741658057485,7
2023-01-21,-0.00819997675716877,3
2023-01-23,0.2088122759014368,6
2023-01-24,-0.17660582512617112,35
2023-01-25,-0.12934975963659012,13
2023-01-26,0.11471569002605975,10
2023-01-27,-0.0913577222575744,3
2023-01-28,0.33731472468934953,4
2023-01-29,0.08005968760699034,2
2023-01-30,-0.06939246598631144,8
2023-01-31,0.05585075914859772,3
2023-02-01,0.2536967429332435,4
2023-02-02,0.026082648795896342,14
2023-02-03,0.08348847134038806,8
2023-02-04,0.07486798358149827,4
2023-02-05,0.2836816944181919,1
2023-02-06,-0.23278812877833843,2
2023-02-07,0.09960127114835712,9
2023-02-08,0.2403306954074651,10
2023-02-09,0.056547313812188804,8
2023-02-10,-0.0775962309911847,10
2023-02-11,-0.47184310108423233,2
2023-02-12,0.4048680765554309,2
2023-02-13,0.06138940784148872,4
2023-02-14,-0.027891485951840878,6
2023-02-15,0.37129786505829543,12
2023-02-16,-0.1576364642009139,5
2023-02-17,-0.10334235274543364,6
2023-02-19,0.008345693349838257,1
2023-02-20,-0.038047202746383846,8
2023-02-21,0.03730023248742024,6
2023-02-22,0.15187595933675765,5
2023-02-23,0.019357296505144665,7
2023-02-24,-0.01642364833969623,8
2023-02-25,-0.24075312609784305,4
2023-02-26,0.008016495034098625,1
2023-02-27,0.4087352102311949,3
2023-02-28,0.5024020433691996,7
2023-03-01,0.38645580913206296,14
2023-03-02,0.37768769107589667,11
2023-03-03,-0.063168016821146,15
2023-03-04,-0.004706386476755142,3
2023-03-05,-0.4915695278905332,4
2023-03-06,0.060874820314347745,10
2023-03-07,0.12294184946222231,16
2023-03-08,0.43866434767842294,5
2023-03-09,0.29184390425584034,19
2023-03-10,-0.014932509304748641,9
2023-03-11,-0.3628399916924536,4
2023-03-12,-0.0080144964158535,2
2023-03-13,0.12162455935031176,5
2023-03-14,0.08216081908904016,4
2023-03-15,0.3789298426127061,8
2023-03-16,0.40638551451265814,5
2023-03-17,0.3573234441379706,6
2023-03-18,-0.849092485383153,1
2023-03-19,0.10030052158981562,3
2023-03-20,-0.08094320772215724,6
2023-03-21,0.6664911093190312,5
2023-03-22,0.08642745530232787,20
2023-03-23,0.02856183974072337,35
2023-03-24,-0.15285932465589472,14
2023-03-25,0.027216462841765446,11
2023-03-26,-0.05771770663559437,10
2023-03-27,-0.06324164629248637,14
2023-03-28,0.19926448044582054,13
2023-03-29,0.20559223061427473,20
2023-03-30,0.3834488876522161,26
2023-03-31,0.4522808964571191,36
2023-04-01,-0.11089066276326776,20
2023-04-02,-0.031035831104964016,10
2023-04-03,0.16956839492611056,28
2023-04-04,0.09024855626099136,23
2023-04-05,0.043070396313189784,44
2023-04-06,0.15278643120080232,25
2023-04-07,0.18625010586240226,18
2023-04-08,0.007668771967291832,10
2023-04-09,0.09631907899997064,7
2023-04-10,0.13392144540945689,15
2023-04-11,-0.08279338127209081,9
2023-04-12,0.2473316593982634,21
2023-04-13,0.18865040482275866,22
2023-04-14,0.16196858218278398,22
2023-04-15,0.14765776081808976,7
2023-04-16,0.05075058961908022,9
2023-04-17,0.04710925415296246,27
2023-04-18,0.2986985090224502,26
2023-04-19,0.18992507898817873,36
2023-04-20,-0.08668327232589945,24
2023-04-21,-0.09912487709273894,27
2023-04-22,-0.006470815744251013,8
2023-04-23,0.2569513427093625,5
2023-04-24,-0.14152202407907075,24
2023-04-25,-0.28225526629333814,41
2023-04-26,0.028871599965813486,44
2023-04-27,0.12943766701563791,37
2023-04-28,-0.11965085428796317,19
2023-04-29,0.1014544849928755,13
2023-04-30,0.16792590357363224,9
2023-05-01,0.03036335948854685,12
2023-05-02,-0.01824179943650961,23
2023-05-03,-0.056554153180596506,22
2023-05-04,0.08190780615603382,11
2023-05-05,0.04058990640831845,21
2023-05-06,0.12799341659992933,10
2023-05-07,0.020969999954104424,8
2023-05-08,0.09015393732115626,20
2023-05-09,0.3493435560616062,17
2023-05-10,0.31481082033964675,28
2023-05-11,0.1886144035657787,23
2023-05-12,0.1504990509711206,16
2023-05-13,0.07607059641496132,19
2023-05-14,0.044059423916041854,5
2023-05-15,-0.16691599063397872,21
2023-05-16,0.14065756604075433,50
2023-05-17,0.09207819642559174,31
2023-05-18,0.1038764026015997,13
2023-05-19,0.12736783681535407,19
2023-05-20,-0.15369710754603147,5
2023-05-21,-0.5385003179932634,3
2023-05-22,-0.050890897612341425,22
2023-05-23,0.3776460486774643,15
2023-05-24,-0.24969087913632393,12
2023-05-25,-0.38080285186879337,28
2023-05-26,-0.03646886912996278,17
2023-05-27,-0.32690774090588093,2
2023-05-28,-0.18516531381756068,5
2023-05-29,-0.46949484825811605,11
2023-05-30,-0.015521091502159834,10
2023-05-31,0.18165287340525538,24
2023-06-01,0.16068423723939945,27
2023-06-02,-0.05968468448751279,37
2023-06-03,-0.13676849038650593,3
2023-06-04,0.008983708504173491,9
2023-06-05,0.07563022467429223,23
2023-06-06,-0.12513534489664294,21
2023-06-07,0.14147616663065396,19
2023-06-08,0.07444214654843444,23
2023-06-09,0.036726981215178964,15
2023-06-10,0.3132567772641778,5
2023-06-11,0.015520501509308815,15
2023-06-12,0.07459747970390779,13
2023-06-13,0.03458398828903834,21
2023-06-14,0.3635674469934946,11
2023-06-15,0.16644310307773677,22
2023-06-16,0.052898073010146617,5
2023-06-17,-0.0755327755274872,12
2023-06-18,0.08251585314671199,9
2023-06-19,-0.11757452933428188,12
2023-06-20,0.18355784311213277,22
2023-06-21,0.4904404162163181,14
2023-06-22,0.2532338850377571,21
2023-06-23,0.11568639865145088,10
2023-06-24,0.1803983754167954,12
2023-06-25,0.07502916548401117,4
2023-06-26,0.08644170077009634,11
2023-06-27,0.3387299085734412,20
2023-06-28,0.20358592985818783,3
2023-06-29,0.18262378616879385,15
2023-06-30,-0.5024631144233832,19
2023-07-01,-0.2549640327536811,12
2023-07-02,0.09057388801804998,11
2023-07-03,0.028670875433211524,12
2023-07-04,0.06362010925435103,13
2023-07-05,0.24288124704201305,21
2023-07-06,-0.03333373856730759,24
2023-07-07,0.15501033360487781,16
2023-07-08,-0.0962011042671899,6
2023-07-09,-0.05575575369099776,6
2023-07-10,0.26844539896895486,15
2023-07-11,0.15598913557503535,23
2023-07-12,0.04997640409107719,14
2023-07-13,0.30055761161363787,27
2023-07-14,-0.10343982586637139,10
2023-07-15,0.020356341132095883,7
2023-07-16,-0.09849355065756861,17
2023-07-17,-0.14067957969382405,30
2023-07-18,0.20812426801197803,26
2023-07-19,0.23256868572373476,35
2023-07-20,-0.060564012018342814,45
2023-07-21,-0.11608819967313182,21
2023-07-22,0.03360463814953199,13
2023-07-23,-0.014293116015883593,13
2023-07-24,0.013529364790382057,29
2023-07-25,0.19407757629372485,73
2023-07-26,-0.12258085326032071,61
2023-07-27,-0.06654617027379572,28
